,Refdate,Ticker,Z_SPRD_MID,AMT_OUTSTANDING,Base
8943,2019-11-26,JV468065 Corp,104.189,999790000,105166910310.0
8944,2019-11-27,JV468065 Corp,103.088,999790000,104066141520.0
8945,2019-11-28,JV468065 Corp,103.255,999790000,104233106450.0
8946,2019-11-29,JV468065 Corp,104.469,999790000,105446851510.0
8947,2019-12-02,JV468065 Corp,103.936,999790000,104913963440.0
8948,2019-12-03,JV468065 Corp,106.416,999790000,107393442640.0
8949,2019-12-04,JV468065 Corp,111.532,999790000,112508368280.0
8950,2019-12-05,JV468065 Corp,111.587,999790000,112563356730.0
8951,2019-12-06,JV468065 Corp,111.618,999790000,112594350220.0
8952,2019-12-09,JV468065 Corp,111.596,999790000,112572354840.0
8953,2019-12-10,JV468065 Corp,110.897,999790000,111873501630.0
8954,2019-12-11,JV468065 Corp,110.703,999790000,111679542370.0
8955,2019-12-12,JV468065 Corp,110.035,999790000,111011682650.0
8956,2019-12-13,JV468065 Corp,113.177,999790000,114153022830.0
8957,2019-12-16,JV468065 Corp,112.531,999790000,113507158490.0
8958,2019-12-17,JV468065 Corp,114.41,999790000,115385763900.0
8959,2019-12-18,JV468065 Corp,112.426,999790000,113402180540.0
8960,2019-12-19,JV468065 Corp,113.414,999790000,114389973060.0
8961,2019-12-20,JV468065 Corp,110.527,999790000,111503579330.0
8962,2019-12-23,JV468065 Corp,105.345,999790000,106322667550.0
8966,2019-12-27,JV468065 Corp,108.145,999790000,109122079550.0
8967,2019-12-30,JV468065 Corp,110.603,999790000,111579563370.0
8970,2020-01-02,JV468065 Corp,105.261,999790000,106238685190.0
8971,2020-01-03,JV468065 Corp,102.029,999790000,103007363910.0
8972,2020-01-06,JV468065 Corp,106.62,999790000,107597399800.0
8973,2020-01-07,JV468065 Corp,96.607,999790000,97586502530.0
8974,2020-01-08,JV468065 Corp,95.563,999790000,96542721770.0
8975,2020-01-09,JV468065 Corp,95.732,999790000,96711686280.0
8976,2020-01-10,JV468065 Corp,97.452,999790000,98431325080.0
8977,2020-01-13,JV468065 Corp,92.592,999790000,93572345680.0
8978,2020-01-14,JV468065 Corp,88.503,999790000,89484204370.0
8979,2020-01-15,JV468065 Corp,91.932,999790000,92912484280.0
8980,2020-01-16,JV468065 Corp,89.989,999790000,90969892310.0
8981,2020-01-17,JV468065 Corp,90.499,999790000,91479785210.0
8982,2020-01-20,JV468065 Corp,80.561,999790000,81543872190.0
8983,2020-01-21,JV468065 Corp,81.467,999790000,82449681930.0
8984,2020-01-22,JV468065 Corp,81.479,999790000,82461679410.0
8985,2020-01-23,JV468065 Corp,82.155,999790000,83137537450.0
8986,2020-01-24,JV468065 Corp,80.818,999790000,81800818220.0
8987,2020-01-27,JV468065 Corp,79.982,999790000,80964993780.0
8988,2020-01-28,JV468065 Corp,76.311,999790000,77294764690.0
8989,2020-01-29,JV468065 Corp,74.144,999790000,75128219760.0
8990,2020-01-30,JV468065 Corp,69.632,999790000,70617167280.0
8991,2020-01-31,JV468065 Corp,68.479,999790000,69464409410.0
8992,2020-02-03,JV468065 Corp,72.191,999790000,73175629890.0
8993,2020-02-04,JV468065 Corp,73.638,999790000,74622326020.0
8994,2020-02-05,JV468065 Corp,70.963,999790000,71947887770.0
8995,2020-02-06,JV468065 Corp,68.999,999790000,69984300210.0
8996,2020-02-07,JV468065 Corp,69.87,999790000,70855117300.0
8997,2020-02-10,JV468065 Corp,68.215,999790000,69200464850.0
8998,2020-02-11,JV468065 Corp,66.318,999790000,67303863220.0
8999,2020-02-12,JV468065 Corp,65.381,999790000,66367059990.0
9000,2020-02-13,JV468065 Corp,64.294,999790000,65280288260.0
9001,2020-02-14,JV468065 Corp,63.766,999790000,64752399139.99999
9002,2020-02-17,JV468065 Corp,65.172,999790000,66158103880.0
9003,2020-02-18,JV468065 Corp,63.184,999790000,64170521360.0
9004,2020-02-19,JV468065 Corp,63.784,999790000,64770395359.99999
9005,2020-02-20,JV468065 Corp,61.169,999790000,62155944510.0
9006,2020-02-21,JV468065 Corp,60.813,999790000,61800019270.0
9007,2020-02-24,JV468065 Corp,65.435,999790000,66421048650.0
9008,2020-02-25,JV468065 Corp,67.8,999790000,68785552000.0
9009,2020-02-26,JV468065 Corp,70.688,999790000,71672945520.0
9010,2020-02-27,JV468065 Corp,70.627,999790000,71611958330.0
9011,2020-02-28,JV468065 Corp,79.013,999790000,79996197270.0
9012,2020-03-02,JV468065 Corp,92.062,999790000,93042456980.0
9013,2020-03-03,JV468065 Corp,83.468,999790000,84450261720.0
9014,2020-03-04,JV468065 Corp,76.781,999790000,77764665990.0
9015,2020-03-05,JV468065 Corp,83.14,999790000,84122330600.0
9016,2020-03-06,JV468065 Corp,86.478,999790000,87459629620.0
9017,2020-03-09,JV468065 Corp,125.074,999790000,126047524460.0
9018,2020-03-10,JV468065 Corp,132.577,999790000,133548948830.0
9020,2019-01-02,QZ661541 Corp,302.797,1000000000,303797000000.0
9021,2019-01-03,QZ661541 Corp,316.494,1000000000,317494000000.0
9022,2019-01-04,QZ661541 Corp,331.102,1000000000,332102000000.0
9023,2019-01-07,QZ661541 Corp,342.419,1000000000,343419000000.0
9024,2019-01-08,QZ661541 Corp,362.986,1000000000,363986000000.0
9025,2019-01-09,QZ661541 Corp,358.691,1000000000,359691000000.0
9026,2019-01-10,QZ661541 Corp,357.701,1000000000,358701000000.0
9027,2019-01-11,QZ661541 Corp,354.632,1000000000,355632000000.0
9028,2019-01-14,QZ661541 Corp,357.468,1000000000,358468000000.0
9029,2019-01-15,QZ661541 Corp,354.49,1000000000,355490000000.0
9030,2019-01-16,QZ661541 Corp,351.424,1000000000,352424000000.0
9031,2019-01-17,QZ661541 Corp,351.673,1000000000,352673000000.0
9032,2019-01-18,QZ661541 Corp,356.061,1000000000,357061000000.0
9033,2019-01-21,QZ661541 Corp,357.332,1000000000,358332000000.0
9034,2019-01-22,QZ661541 Corp,371.771,1000000000,372771000000.0
9035,2019-01-23,QZ661541 Corp,376.477,1000000000,377477000000.0
9036,2019-01-24,QZ661541 Corp,375.637,1000000000,376637000000.0
9037,2019-01-25,QZ661541 Corp,375.304,1000000000,376304000000.0
9038,2019-01-28,QZ661541 Corp,374.823,1000000000,375823000000.0
9039,2019-01-29,QZ661541 Corp,376.087,1000000000,377087000000.0
9040,2019-01-30,QZ661541 Corp,373.117,1000000000,374117000000.0
9041,2019-01-31,QZ661541 Corp,369.057,1000000000,370057000000.0
9042,2019-02-01,QZ661541 Corp,367.129,1000000000,368129000000.0
9043,2019-02-04,QZ661541 Corp,366.718,1000000000,367718000000.0
9044,2019-02-05,QZ661541 Corp,359.368,1000000000,360368000000.0
9045,2019-02-06,QZ661541 Corp,350.52,1000000000,351520000000.0
9046,2019-02-07,QZ661541 Corp,353.634,1000000000,354634000000.0
9047,2019-02-08,QZ661541 Corp,359.324,1000000000,360324000000.0
9048,2019-02-11,QZ661541 Corp,357.732,1000000000,358732000000.0
9049,2019-02-12,QZ661541 Corp,353.893,1000000000,354893000000.0
9050,2019-02-13,QZ661541 Corp,353.743,1000000000,354743000000.0
9051,2019-02-14,QZ661541 Corp,355.177,1000000000,356177000000.0
9052,2019-02-15,QZ661541 Corp,353.714,1000000000,354714000000.0
9053,2019-02-18,QZ661541 Corp,350.821,1000000000,351821000000.0
9054,2019-02-19,QZ661541 Corp,351.015,1000000000,352015000000.0
9055,2019-02-20,QZ661541 Corp,349.562,1000000000,350562000000.0
9056,2019-02-21,QZ661541 Corp,347.486,1000000000,348486000000.0
9057,2019-02-22,QZ661541 Corp,347.465,1000000000,348465000000.0
9058,2019-02-25,QZ661541 Corp,341.028,1000000000,342028000000.0
9059,2019-02-26,QZ661541 Corp,330.009,1000000000,331009000000.0
9060,2019-02-27,QZ661541 Corp,323.153,1000000000,324153000000.0
9061,2019-02-28,QZ661541 Corp,320.936,1000000000,321936000000.0
9062,2019-03-01,QZ661541 Corp,319.027,1000000000,320027000000.0
9063,2019-03-04,QZ661541 Corp,316.638,1000000000,317638000000.0
9064,2019-03-05,QZ661541 Corp,313.52,1000000000,314520000000.0
9065,2019-03-06,QZ661541 Corp,314.771,1000000000,315771000000.0
9066,2019-03-07,QZ661541 Corp,318.28,1000000000,319280000000.0
9067,2019-03-08,QZ661541 Corp,324.717,1000000000,325717000000.0
9068,2019-03-11,QZ661541 Corp,323.524,1000000000,324524000000.0
9069,2019-03-12,QZ661541 Corp,320.057,1000000000,321057000000.0
9070,2019-03-13,QZ661541 Corp,316.621,1000000000,317621000000.0
9071,2019-03-14,QZ661541 Corp,310.493,1000000000,311493000000.0
9072,2019-03-15,QZ661541 Corp,307.266,1000000000,308266000000.0
9073,2019-03-18,QZ661541 Corp,291.745,1000000000,292745000000.0
9074,2019-03-19,QZ661541 Corp,278.684,1000000000,279684000000.0
9075,2019-03-20,QZ661541 Corp,279.187,1000000000,280187000000.0
9076,2019-03-21,QZ661541 Corp,279.856,1000000000,280856000000.0
9077,2019-03-22,QZ661541 Corp,276.793,1000000000,277793000000.0
9078,2019-03-25,QZ661541 Corp,270.582,1000000000,271582000000.0
9079,2019-03-26,QZ661541 Corp,265.342,1000000000,266341999999.99997
9080,2019-03-27,QZ661541 Corp,267.621,1000000000,268620999999.99997
9081,2019-03-28,QZ661541 Corp,266.241,1000000000,267241000000.0
9082,2019-03-29,QZ661541 Corp,255.471,1000000000,256471000000.0
9083,2019-04-01,QZ661541 Corp,248.905,1000000000,249905000000.0
9084,2019-04-02,QZ661541 Corp,240.879,1000000000,241879000000.0
9085,2019-04-03,QZ661541 Corp,237.948,1000000000,238948000000.0
9086,2019-04-04,QZ661541 Corp,239.5,1000000000,240500000000.0
9087,2019-04-05,QZ661541 Corp,239.787,1000000000,240787000000.0
9088,2019-04-08,QZ661541 Corp,240.723,1000000000,241723000000.0
9089,2019-04-09,QZ661541 Corp,258.448,1000000000,259447999999.99997
9090,2019-04-10,QZ661541 Corp,261.447,1000000000,262447000000.0
9091,2019-04-11,QZ661541 Corp,261.571,1000000000,262571000000.00003
9092,2019-04-12,QZ661541 Corp,258.155,1000000000,259154999999.99997
9093,2019-04-15,QZ661541 Corp,257.999,1000000000,258999000000.00003
9094,2019-04-16,QZ661541 Corp,258.278,1000000000,259278000000.00003
9095,2019-04-17,QZ661541 Corp,258.693,1000000000,259692999999.99997
9096,2019-04-18,QZ661541 Corp,263.102,1000000000,264101999999.99997
9099,2019-04-23,QZ661541 Corp,262.776,1000000000,263776000000.0
9100,2019-04-24,QZ661541 Corp,267.101,1000000000,268101000000.0
9101,2019-04-25,QZ661541 Corp,273.273,1000000000,274273000000.00003
9102,2019-04-26,QZ661541 Corp,279.441,1000000000,280441000000.0
9103,2019-04-29,QZ661541 Corp,276.913,1000000000,277913000000.0
9104,2019-04-30,QZ661541 Corp,276.738,1000000000,277738000000.0
9106,2019-05-02,QZ661541 Corp,278.479,1000000000,279479000000.0
9107,2019-05-03,QZ661541 Corp,279.159,1000000000,280159000000.0
9108,2019-05-06,QZ661541 Corp,281.026,1000000000,282026000000.0
9109,2019-05-07,QZ661541 Corp,299.634,1000000000,300634000000.0
9110,2019-05-08,QZ661541 Corp,310.627,1000000000,311627000000.0
9111,2019-05-09,QZ661541 Corp,313.623,1000000000,314623000000.0
9112,2019-05-10,QZ661541 Corp,311.21,1000000000,312210000000.0
9113,2019-05-13,QZ661541 Corp,317.827,1000000000,318827000000.0
9114,2019-05-14,QZ661541 Corp,319.567,1000000000,320567000000.0
9115,2019-05-15,QZ661541 Corp,320.106,1000000000,321106000000.0
9116,2019-05-16,QZ661541 Corp,310.265,1000000000,311265000000.0
9117,2019-05-17,QZ661541 Corp,307.148,1000000000,308148000000.0
9118,2019-05-20,QZ661541 Corp,305.812,1000000000,306812000000.0
9119,2019-05-21,QZ661541 Corp,295.069,1000000000,296069000000.0
9120,2019-05-22,QZ661541 Corp,294.748,1000000000,295748000000.0
9121,2019-05-23,QZ661541 Corp,300.928,1000000000,301928000000.0
9122,2019-05-24,QZ661541 Corp,298.946,1000000000,299946000000.0
9123,2019-05-27,QZ661541 Corp,296.001,1000000000,297001000000.0
9124,2019-05-28,QZ661541 Corp,302.295,1000000000,303295000000.0
9125,2019-05-29,QZ661541 Corp,305.313,1000000000,306313000000.0
9126,2019-05-30,QZ661541 Corp,304.457,1000000000,305457000000.0
9127,2019-05-31,QZ661541 Corp,311.361,1000000000,312361000000.0
9128,2019-06-03,QZ661541 Corp,315.7,1000000000,316700000000.0
9129,2019-06-04,QZ661541 Corp,312.735,1000000000,313735000000.0
9130,2019-06-05,QZ661541 Corp,305.447,1000000000,306447000000.0
9131,2019-06-06,QZ661541 Corp,303.164,1000000000,304164000000.0
9132,2019-06-07,QZ661541 Corp,298.305,1000000000,299305000000.0
9133,2019-06-10,QZ661541 Corp,289.103,1000000000,290103000000.0
9134,2019-06-11,QZ661541 Corp,284.014,1000000000,285014000000.0
9135,2019-06-12,QZ661541 Corp,287.128,1000000000,288128000000.0
9136,2019-06-13,QZ661541 Corp,286.251,1000000000,287251000000.0
9137,2019-06-14,QZ661541 Corp,287.013,1000000000,288013000000.0
9138,2019-06-17,QZ661541 Corp,285.541,1000000000,286541000000.0
9139,2019-06-18,QZ661541 Corp,281.746,1000000000,282746000000.0
9140,2019-06-19,QZ661541 Corp,272.977,1000000000,273976999999.99997
9141,2019-06-20,QZ661541 Corp,254.465,1000000000,255465000000.0
9142,2019-06-21,QZ661541 Corp,252.101,1000000000,253101000000.0
9143,2019-06-24,QZ661541 Corp,252.524,1000000000,253524000000.0
9144,2019-06-25,QZ661541 Corp,254.681,1000000000,255681000000.0
9145,2019-06-26,QZ661541 Corp,254.493,1000000000,255493000000.0
9146,2019-06-27,QZ661541 Corp,254.854,1000000000,255854000000.0
9147,2019-06-28,QZ661541 Corp,250.022,1000000000,251022000000.0
9148,2019-07-01,QZ661541 Corp,240.261,1000000000,241261000000.0
9149,2019-07-02,QZ661541 Corp,234.004,1000000000,235004000000.0
9150,2019-07-03,QZ661541 Corp,227.278,1000000000,228278000000.0
9151,2019-07-04,QZ661541 Corp,223.002,1000000000,224002000000.0
9152,2019-07-05,QZ661541 Corp,221.697,1000000000,222697000000.0
9153,2019-07-08,QZ661541 Corp,221.269,1000000000,222269000000.0
9154,2019-07-09,QZ661541 Corp,222.654,1000000000,223654000000.0
9155,2019-07-10,QZ661541 Corp,221.525,1000000000,222525000000.0
9156,2019-07-11,QZ661541 Corp,220.297,1000000000,221297000000.0
9157,2019-07-12,QZ661541 Corp,219.742,1000000000,220742000000.0
9158,2019-07-15,QZ661541 Corp,223.209,1000000000,224209000000.0
9159,2019-07-16,QZ661541 Corp,223.699,1000000000,224699000000.0
9160,2019-07-17,QZ661541 Corp,225.734,1000000000,226734000000.0
9161,2019-07-18,QZ661541 Corp,228.954,1000000000,229954000000.0
9162,2019-07-19,QZ661541 Corp,230.91,1000000000,231910000000.0
9163,2019-07-22,QZ661541 Corp,232.431,1000000000,233431000000.0
9164,2019-07-23,QZ661541 Corp,232.279,1000000000,233279000000.0
9165,2019-07-24,QZ661541 Corp,231.649,1000000000,232649000000.0
9166,2019-07-25,QZ661541 Corp,230.216,1000000000,231216000000.0
9167,2019-07-26,QZ661541 Corp,228.647,1000000000,229647000000.0
9168,2019-07-29,QZ661541 Corp,228.886,1000000000,229886000000.0
9169,2019-07-30,QZ661541 Corp,231.22,1000000000,232220000000.0
9170,2019-07-31,QZ661541 Corp,233.282,1000000000,234282000000.0
9171,2019-08-01,QZ661541 Corp,234.706,1000000000,235706000000.0
9172,2019-08-02,QZ661541 Corp,239.127,1000000000,240127000000.0
9173,2019-08-05,QZ661541 Corp,249.358,1000000000,250358000000.0
9174,2019-08-06,QZ661541 Corp,253.616,1000000000,254616000000.0
9175,2019-08-07,QZ661541 Corp,256.394,1000000000,257394000000.0
9176,2019-08-08,QZ661541 Corp,256.595,1000000000,257595000000.00003
9177,2019-08-09,QZ661541 Corp,265.379,1000000000,266379000000.00003
9178,2019-08-12,QZ661541 Corp,269.412,1000000000,270411999999.99997
9179,2019-08-13,QZ661541 Corp,277.553,1000000000,278553000000.0
9180,2019-08-14,QZ661541 Corp,282.038,1000000000,283038000000.0
9181,2019-08-15,QZ661541 Corp,292.284,1000000000,293284000000.0
9182,2019-08-16,QZ661541 Corp,289.977,1000000000,290977000000.0
9183,2019-08-19,QZ661541 Corp,278.729,1000000000,279729000000.0
9184,2019-08-20,QZ661541 Corp,276.93,1000000000,277930000000.0
9185,2019-08-21,QZ661541 Corp,270.661,1000000000,271661000000.0
9186,2019-08-22,QZ661541 Corp,259.55,1000000000,260550000000.0
9187,2019-08-23,QZ661541 Corp,255.203,1000000000,256202999999.99997
9188,2019-08-26,QZ661541 Corp,256.36,1000000000,257360000000.0
9189,2019-08-27,QZ661541 Corp,254.695,1000000000,255695000000.0
9190,2019-08-28,QZ661541 Corp,253.946,1000000000,254946000000.0
9191,2019-08-29,QZ661541 Corp,248.969,1000000000,249969000000.0
9192,2019-08-30,QZ661541 Corp,242.487,1000000000,243487000000.0
9193,2019-09-02,QZ661541 Corp,240.334,1000000000,241334000000.0
9194,2019-09-03,QZ661541 Corp,238.665,1000000000,239665000000.0
9195,2019-09-04,QZ661541 Corp,233.834,1000000000,234834000000.0
9196,2019-09-05,QZ661541 Corp,226.555,1000000000,227555000000.0
9197,2019-09-06,QZ661541 Corp,226.291,1000000000,227291000000.0
9198,2019-09-09,QZ661541 Corp,223.527,1000000000,224527000000.0
9199,2019-09-10,QZ661541 Corp,222.023,1000000000,223023000000.0
9200,2019-09-11,QZ661541 Corp,221.734,1000000000,222734000000.0
9201,2019-09-12,QZ661541 Corp,216.067,1000000000,217067000000.0
9202,2019-09-13,QZ661541 Corp,205.361,1000000000,206361000000.0
9203,2019-09-16,QZ661541 Corp,207.437,1000000000,208437000000.0
9204,2019-09-17,QZ661541 Corp,209.6,1000000000,210600000000.0
9205,2019-09-18,QZ661541 Corp,211.56,1000000000,212560000000.0
9206,2019-09-19,QZ661541 Corp,211.547,1000000000,212547000000.0
9207,2019-09-20,QZ661541 Corp,210.778,1000000000,211778000000.0
9208,2019-09-23,QZ661541 Corp,212.985,1000000000,213985000000.0
9209,2019-09-24,QZ661541 Corp,214.007,1000000000,215007000000.0
9210,2019-09-25,QZ661541 Corp,213.448,1000000000,214448000000.0
9211,2019-09-26,QZ661541 Corp,213.671,1000000000,214671000000.0
9212,2019-09-27,QZ661541 Corp,213.159,1000000000,214159000000.0
9213,2019-09-30,QZ661541 Corp,212.508,1000000000,213508000000.0
9214,2019-10-01,QZ661541 Corp,210.247,1000000000,211247000000.0
9215,2019-10-02,QZ661541 Corp,210.169,1000000000,211169000000.0
9216,2019-10-03,QZ661541 Corp,211.707,1000000000,212707000000.0
9217,2019-10-04,QZ661541 Corp,212.108,1000000000,213108000000.0
9218,2019-10-07,QZ661541 Corp,211.753,1000000000,212753000000.0
9219,2019-10-08,QZ661541 Corp,212.269,1000000000,213269000000.0
9220,2019-10-09,QZ661541 Corp,209.321,1000000000,210321000000.0
9221,2019-10-10,QZ661541 Corp,206.175,1000000000,207175000000.0
9222,2019-10-11,QZ661541 Corp,200.159,1000000000,201159000000.0
9223,2019-10-14,QZ661541 Corp,199.829,1000000000,200829000000.0
9224,2019-10-15,QZ661541 Corp,197.241,1000000000,198241000000.0
9225,2019-10-16,QZ661541 Corp,192.975,1000000000,193975000000.0
9226,2019-10-17,QZ661541 Corp,191.454,1000000000,192454000000.0
9227,2019-10-18,QZ661541 Corp,189.489,1000000000,190489000000.0
9228,2019-10-21,QZ661541 Corp,187.191,1000000000,188191000000.0
9229,2019-10-22,QZ661541 Corp,186.837,1000000000,187837000000.0
9230,2019-10-23,QZ661541 Corp,188.789,1000000000,189789000000.0
9231,2019-10-24,QZ661541 Corp,188.369,1000000000,189369000000.0
9232,2019-10-25,QZ661541 Corp,185.604,1000000000,186604000000.0
9233,2019-10-28,QZ661541 Corp,183.692,1000000000,184692000000.0
9234,2019-10-29,QZ661541 Corp,183.439,1000000000,184439000000.0
9235,2019-10-30,QZ661541 Corp,183.267,1000000000,184267000000.0
9236,2019-10-31,QZ661541 Corp,184.574,1000000000,185574000000.0
9237,2019-11-01,QZ661541 Corp,184.738,1000000000,185738000000.0
9238,2019-11-04,QZ661541 Corp,182.815,1000000000,183815000000.0
9239,2019-11-05,QZ661541 Corp,182.066,1000000000,183066000000.0
9240,2019-11-06,QZ661541 Corp,182.435,1000000000,183435000000.0
9241,2019-11-07,QZ661541 Corp,179.582,1000000000,180582000000.0
9242,2019-11-08,QZ661541 Corp,182.166,1000000000,183166000000.0
9243,2019-11-11,QZ661541 Corp,183.06,1000000000,184060000000.0
9244,2019-11-12,QZ661541 Corp,185.412,1000000000,186412000000.0
9245,2019-11-13,QZ661541 Corp,190.089,1000000000,191089000000.0
9246,2019-11-14,QZ661541 Corp,196.004,1000000000,197004000000.0
9247,2019-11-15,QZ661541 Corp,201.522,1000000000,202522000000.0
9248,2019-11-18,QZ661541 Corp,202.307,1000000000,203307000000.0
9249,2019-11-19,QZ661541 Corp,205.012,1000000000,206012000000.0
9250,2019-11-20,QZ661541 Corp,207.544,1000000000,208544000000.0
9251,2019-11-21,QZ661541 Corp,209.082,1000000000,210082000000.0
9252,2019-11-22,QZ661541 Corp,209.976,1000000000,210976000000.0
9253,2019-11-25,QZ661541 Corp,207.434,1000000000,208434000000.0
9254,2019-11-26,QZ661541 Corp,205.584,1000000000,206584000000.0
9255,2019-11-27,QZ661541 Corp,202.878,1000000000,203878000000.0
9256,2019-11-28,QZ661541 Corp,200.831,1000000000,201831000000.0
9257,2019-11-29,QZ661541 Corp,199.771,1000000000,200771000000.0
9258,2019-12-02,QZ661541 Corp,195.31,1000000000,196310000000.0
9259,2019-12-03,QZ661541 Corp,195.629,1000000000,196629000000.0
9260,2019-12-04,QZ661541 Corp,193.126,1000000000,194126000000.0
9261,2019-12-05,QZ661541 Corp,192.143,1000000000,193143000000.0
9262,2019-12-06,QZ661541 Corp,190.276,1000000000,191276000000.0
9263,2019-12-09,QZ661541 Corp,188.605,1000000000,189605000000.0
9264,2019-12-10,QZ661541 Corp,187.407,1000000000,188407000000.0
9265,2019-12-11,QZ661541 Corp,188.143,1000000000,189143000000.0
9266,2019-12-12,QZ661541 Corp,184.213,1000000000,185213000000.0
9267,2019-12-13,QZ661541 Corp,181.951,1000000000,182951000000.0
9268,2019-12-16,QZ661541 Corp,180.876,1000000000,181876000000.0
9269,2019-12-17,QZ661541 Corp,180.352,1000000000,181352000000.0
9270,2019-12-18,QZ661541 Corp,178.583,1000000000,179583000000.0
9271,2019-12-19,QZ661541 Corp,176.989,1000000000,177989000000.0
9272,2019-12-20,QZ661541 Corp,176.097,1000000000,177097000000.0
9273,2019-12-23,QZ661541 Corp,176.745,1000000000,177745000000.0
9274,2019-12-24,QZ661541 Corp,176.588,1000000000,177588000000.0
9277,2019-12-27,QZ661541 Corp,176.561,1000000000,177561000000.0
9278,2019-12-30,QZ661541 Corp,174.951,1000000000,175951000000.0
9279,2019-12-31,QZ661541 Corp,173.441,1000000000,174441000000.0
9281,2020-01-02,QZ661541 Corp,173.926,1000000000,174926000000.0
9282,2020-01-03,QZ661541 Corp,173.595,1000000000,174595000000.0
9283,2020-01-06,QZ661541 Corp,174.545,1000000000,175545000000.0
9284,2020-01-07,QZ661541 Corp,175.637,1000000000,176637000000.0
9285,2020-01-08,QZ661541 Corp,176.593,1000000000,177593000000.0
9286,2020-01-09,QZ661541 Corp,176.274,1000000000,177274000000.0
9287,2020-01-10,QZ661541 Corp,175.69,1000000000,176690000000.0
9288,2020-01-13,QZ661541 Corp,174.225,1000000000,175225000000.0
9289,2020-01-14,QZ661541 Corp,173.6,1000000000,174600000000.0
9290,2020-01-15,QZ661541 Corp,174.896,1000000000,175896000000.0
9291,2020-01-16,QZ661541 Corp,175.27,1000000000,176270000000.0
9292,2020-01-17,QZ661541 Corp,174.641,1000000000,175641000000.0
9293,2020-01-20,QZ661541 Corp,173.642,1000000000,174642000000.0
9294,2020-01-21,QZ661541 Corp,173.934,1000000000,174934000000.0
9295,2020-01-22,QZ661541 Corp,174.826,1000000000,175826000000.0
9296,2020-01-23,QZ661541 Corp,175.506,1000000000,176506000000.0
9297,2020-01-24,QZ661541 Corp,176.11,1000000000,177110000000.0
9298,2020-01-27,QZ661541 Corp,179.927,1000000000,180927000000.0
9299,2020-01-28,QZ661541 Corp,178.419,1000000000,179419000000.0
9300,2020-01-29,QZ661541 Corp,178.712,1000000000,179712000000.0
9301,2020-01-30,QZ661541 Corp,178.576,1000000000,179576000000.0
9302,2020-01-31,QZ661541 Corp,179.496,1000000000,180496000000.0
9303,2020-02-03,QZ661541 Corp,179.564,1000000000,180564000000.0
9304,2020-02-04,QZ661541 Corp,176.834,1000000000,177834000000.0
9305,2020-02-05,QZ661541 Corp,174.126,1000000000,175126000000.0
9306,2020-02-06,QZ661541 Corp,171.545,1000000000,172545000000.0
9307,2020-02-07,QZ661541 Corp,171.178,1000000000,172178000000.0
9308,2020-02-10,QZ661541 Corp,168.706,1000000000,169706000000.0
9309,2020-02-11,QZ661541 Corp,166.76,1000000000,167760000000.0
9310,2020-02-12,QZ661541 Corp,157.937,1000000000,158937000000.0
9311,2020-02-13,QZ661541 Corp,148.093,1000000000,149093000000.0
9312,2020-02-14,QZ661541 Corp,139.703,1000000000,140703000000.0
9313,2020-02-17,QZ661541 Corp,135.479,1000000000,136479000000.00002
9314,2020-02-18,QZ661541 Corp,133.397,1000000000,134396999999.99998
9315,2020-02-19,QZ661541 Corp,132.005,1000000000,133005000000.0
9316,2020-02-20,QZ661541 Corp,133.169,1000000000,134169000000.00002
9317,2020-02-21,QZ661541 Corp,134.474,1000000000,135473999999.99998
9318,2020-02-24,QZ661541 Corp,142.345,1000000000,143345000000.0
9319,2020-02-25,QZ661541 Corp,149.839,1000000000,150839000000.0
9320,2020-02-26,QZ661541 Corp,155.639,1000000000,156639000000.0
9321,2020-02-27,QZ661541 Corp,161.497,1000000000,162497000000.0
9322,2020-02-28,QZ661541 Corp,176.574,1000000000,177574000000.0
9323,2020-03-02,QZ661541 Corp,197.608,1000000000,198608000000.0
9324,2020-03-03,QZ661541 Corp,198.81,1000000000,199810000000.0
9325,2020-03-04,QZ661541 Corp,194.083,1000000000,195083000000.0
9326,2020-03-05,QZ661541 Corp,195.694,1000000000,196694000000.0
9327,2020-03-06,QZ661541 Corp,208.775,1000000000,209775000000.0
9328,2020-03-09,QZ661541 Corp,250.97,1000000000,251970000000.0
9329,2020-03-10,QZ661541 Corp,252.182,1000000000,253182000000.0
9331,2019-01-02,EI137104 Corp,250.982,883900000,222726889800.0
9332,2019-01-03,EI137104 Corp,263.967,883900000,234204331300.0
9333,2019-01-04,EI137104 Corp,273.819,883900000,242912514100.0
9334,2019-01-07,EI137104 Corp,277.269,883900000,245961969100.0
9335,2019-01-08,EI137104 Corp,295.91,883900000,262438749000.00003
9336,2019-01-09,EI137104 Corp,288.285,883900000,255699011500.00003
9337,2019-01-10,EI137104 Corp,285.709,883900000,253422085100.0
9338,2019-01-11,EI137104 Corp,281.274,883900000,249501988600.0
9339,2019-01-14,EI137104 Corp,283.698,883900000,251644562199.99997
9340,2019-01-15,EI137104 Corp,279.493,883900000,247927762700.0
9341,2019-01-16,EI137104 Corp,272.843,883900000,242049827700.00003
9342,2019-01-17,EI137104 Corp,270.631,883900000,240094640899.99997
9343,2019-01-18,EI137104 Corp,274.896,883900000,243864474400.0
9344,2019-01-21,EI137104 Corp,273.029,883900000,242214233100.0
9345,2019-01-22,EI137104 Corp,273.4,883900000,242542159999.99997
9346,2019-01-23,EI137104 Corp,273.984,883900000,243058357599.99997
