Date,Brazil Indus Prod SA MoM 2012,Capacity Utilization,Consumer Prices,Markit Brazil Composite PMI Ou,Markit Brazil Manufacturing PM,Markit Brazil Services PMI Bus,Producer Prices,Real GDP,Retail Sales,Unemployment Rate
2006-05-31,0.8999999761581421,82.0999984741211,0.10000000149011612,,,,0.4300000071525574,,0.5,
2006-06-30,-1.7000000476837158,81.9000015258789,-0.20999999344348907,,,,1.1100000143051147,0.4000000059604645,-0.20000000298023224,
2006-07-31,1.100000023841858,81.5999984741211,0.1899999976158142,,,,0.20999999344348907,,0.20000000298023224,
2006-08-31,-0.10000000149011612,81.80000305175781,0.05000000074505806,,,,0.46000000834465027,,2.0999999046325684,
2006-09-30,-1.399999976158142,82.0999984741211,0.20999999344348907,,,,0.36000001430511475,1.399999976158142,1.899999976158142,
2006-10-31,0.800000011920929,81.9000015258789,0.33000001311302185,,,,0.6499999761581421,,0.5,
2006-11-30,1.399999976158142,82.0,0.3100000023841858,,,,1.0199999809265137,,0.699999988079071,
2006-12-31,1.100000023841858,82.19999694824219,0.47999998927116394,,,,0.28999999165534973,1.2000000476837158,0.30000001192092896,
2007-01-31,-0.4000000059604645,82.19999694824219,0.4399999976158142,,,,0.4000000059604645,,0.800000011920929,
2007-02-28,1.2000000476837158,82.30000305175781,0.4399999976158142,,,,0.20999999344348907,,0.699999988079071,
2007-03-31,1.100000023841858,82.80000305175781,0.3700000047683716,,,,0.33000001311302185,2.0999999046325684,1.100000023841858,
2007-04-30,1.2000000476837158,82.4000015258789,0.25,,,,-0.14000000059604645,,0.6000000238418579,
2007-05-31,0.30000001192092896,82.80000305175781,0.2800000011920929,,,,-0.09000000357627869,,1.0,
2007-06-30,0.800000011920929,82.5,0.2800000011920929,,,,0.009999999776482582,1.7999999523162842,0.20000000298023224,
2007-07-31,-0.699999988079071,82.5999984741211,0.23999999463558197,,,,0.25999999046325684,,0.6000000238418579,
2007-08-31,1.7000000476837158,83.19999694824219,0.4699999988079071,,,,1.309999942779541,,0.800000011920929,
2007-09-30,-1.0,82.69999694824219,0.18000000715255737,,,,1.8300000429153442,0.800000011920929,1.399999976158142,
2007-10-31,2.799999952316284,83.30000305175781,0.30000001192092896,,,,1.4199999570846558,,-0.20000000298023224,
2007-11-30,-1.2999999523162842,83.69999694824219,0.3799999952316284,,,,0.9700000286102295,,2.5,
2007-12-31,0.5,83.9000015258789,0.7400000095367432,,,,2.359999895095825,1.899999976158142,0.6000000238418579,
2008-01-31,1.7999999523162842,84.5999984741211,0.5400000214576721,,,,1.2400000095367432,,1.100000023841858,
2008-02-29,-0.5,84.5999984741211,0.49000000953674316,,,,0.6399999856948853,,-1.600000023841858,
2008-03-31,0.30000001192092896,83.69999694824219,0.47999998927116394,,,,0.9599999785423279,1.600000023841858,2.4000000953674316,
2008-04-30,-0.10000000149011612,84.0,0.550000011920929,,,,0.6499999761581421,,1.0,
2008-05-31,0.699999988079071,83.4000015258789,0.7900000214576721,,,,2.009999990463257,,0.8999999761581421,
2008-06-30,1.7000000476837158,83.69999694824219,0.7400000095367432,,,,2.2699999809265137,1.899999976158142,0.4000000059604645,
2008-07-31,0.4000000059604645,83.80000305175781,0.5299999713897705,,,,2.200000047683716,,0.30000001192092896,
2008-08-31,-1.2999999523162842,83.0,0.2800000011920929,,,,-0.7400000095367432,,0.8999999761581421,
2008-09-30,1.2000000476837158,83.4000015258789,0.25999999046325684,,,,0.03999999910593033,1.5,1.2999999523162842,
2008-10-31,-2.5,82.80000305175781,0.44999998807907104,,,,1.2400000095367432,,-1.0,
2008-11-30,-6.099999904632568,81.5999984741211,0.36000001430511475,,,,0.30000001192092896,,-1.100000023841858,
2008-12-31,-11.300000190734863,80.19999694824219,0.2800000011920929,,,,-0.41999998688697815,-3.9000000953674316,0.10000000149011612,
2009-01-31,2.299999952316284,79.80000305175781,0.47999998927116394,,,,-0.949999988079071,,0.6000000238418579,
2009-02-28,2.299999952316284,79.69999694824219,0.550000011920929,,,,0.20000000298023224,,1.600000023841858,
2009-03-31,0.30000001192092896,79.80000305175781,0.20000000298023224,,,,-1.2400000095367432,-1.7000000476837158,-0.4000000059604645,
2009-04-30,1.399999976158142,80.0,0.47999998927116394,,,,-0.4399999976158142,,0.800000011920929,
2009-05-31,1.2000000476837158,80.19999694824219,0.4699999988079071,,,,-0.30000001192092896,,0.6000000238418579,
2009-06-30,1.399999976158142,80.19999694824219,0.36000001430511475,,,,-0.44999998807907104,2.0,1.2999999523162842,
2009-07-31,1.2999999523162842,80.5,0.23999999463558197,,,,-0.8500000238418579,,0.699999988079071,
2009-08-31,1.399999976158142,80.69999694824219,0.15000000596046448,,,,-0.6100000143051147,,0.5,
2009-09-30,1.600000023841858,81.0999984741211,0.23999999463558197,,,,0.5299999713897705,2.5,1.0,
2009-10-31,2.0999999046325684,81.5999984741211,0.2800000011920929,,,,0.03999999910593033,,1.7000000476837158,
2009-11-30,1.399999976158142,81.9000015258789,0.4099999964237213,,,,0.07999999821186066,,1.100000023841858,
2009-12-31,0.20000000298023224,82.9000015258789,0.3700000047683716,,,,-0.5,2.5,-0.30000001192092896,
2010-01-31,1.600000023841858,82.30000305175781,0.75,,,,0.5099999904632568,,1.7999999523162842,
2010-02-28,-0.20000000298023224,82.0999984741211,0.7799999713897705,,,,1.4199999570846558,,2.700000047683716,
2010-03-31,2.5,83.30000305175781,0.5199999809265137,,,,1.0700000524520874,1.7999999523162842,-0.5,
2010-04-30,0.10000000149011612,83.80000305175781,0.5699999928474426,,,,0.7200000286102295,,0.10000000149011612,
2010-05-31,-0.20000000298023224,83.69999694824219,0.4300000071525574,,,,1.4900000095367432,,0.6000000238418579,
2010-06-30,-0.5,83.5999984741211,0.0,,,,1.090000033378601,1.5,1.0,
